入国時年齢,性別,職種関係,職種,所在地(実習先)(都道府県),所在地(実習先)(市区町村),派遣会社,学校所属,組合,所属機関,失踪の有無
18.0,男,移行対象外,物流倉庫管理,埼玉県,桶川市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,西日本海外業務支援協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,男,移行対象外,物流倉庫管理,埼玉県,桶川市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,西日本海外業務支援協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,男,建設関係,建設機械施工,北海道,札幌市,"MYANMAR UNITED SK CO.,LTD",MW日本語学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,建設関係,建設機械施工,京都府,綴喜郡井手町,"SUT ZAI CO.,LTD",ヤンゴン学校,れいめい事業協同組合,MAY KINN SAN COMPANY LIMITED,0
28.0,男,建設関係,建設機械施工,京都府,綴喜郡井手町,"SUT ZAI CO.,LTD",ヤンゴン学校,れいめい事業協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,建設関係,建設機械施工,京都府,綴喜郡井手町,"SUT ZAI CO.,LTD",ヤンゴン学校,れいめい事業協同組合,MAY KINN SAN COMPANY LIMITED,1
21.0,男,食品製造関係,そう菜製造業,北海道,函館市,"MYANMAR UNITED SK CO.,LTD",MW日本語学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,茨城県,水戸市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
27.0,女,食品製造関係,そう菜製造業,茨城県,水戸市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,食品製造関係,そう菜製造業,茨城県,水戸市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,パン製造,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,パン製造,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
27.0,女,食品製造関係,パン製造,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,パン製造,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,男,建設関係,建築板金,東京都,西東京市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,フォーグッド協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
18.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,繊維・衣服関係,婦人子供服製造,茨城県,下妻市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,繊維・衣服関係,婦人子供服製造,茨城県,下妻市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,繊維・衣服関係,婦人子供服製造,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,繊維・衣服関係,婦人子供服製造,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,繊維・衣服関係,婦人子供服製造,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,繊維・衣服関係,婦人子供服製造,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
31.0,女,繊維・衣服関係,婦人子供服製造,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,繊維・衣服関係,婦人子供服製造,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,繊維・衣服関係,婦人子供服製造,宮城県,気仙沼市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,繊維・衣服関係,婦人子供服製造,岩手県,一関市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,女,繊維・衣服関係,婦人子供服製造,岩手県,一関市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,繊維・衣服関係,婦人子供服製造,岩手県,一関市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,繊維・衣服関係,婦人子供服製造,岩手県,奥州市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,繊維・衣服関係,婦人子供服製造,岩手県,奥州市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
27.0,女,その他,介護,千葉県,大網白里市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,れいめい事業協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,その他,介護,千葉県,大網白里市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,れいめい事業協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,建設関係,左官,福井県,福井市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,フォーグッド協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,男,建設関係,左官,福井県,福井市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,フォーグッド協同組合,MAY KINN SAN COMPANY LIMITED,1
24.0,男,建設関係,建設機械施工,北海道,旭川市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,1
26.0,女,食品製造関係,そう菜製造業,北海道,函館市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,女,食品製造関係,そう菜製造業,北海道,函館市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,そう菜製造業,北海道,函館市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
28.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,機械・金属関係,電子機器組立て,福島県,福島市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,男,食品製造関係,そう菜製造業,山梨県,甲府市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
18.0,男,食品製造関係,そう菜製造業,山梨県,甲府市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,食品製造関係,そう菜製造業,山梨県,甲府市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,大阪府,泉佐野市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,そう菜製造業,大阪府,泉佐野市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,茨城県,水戸市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,そう菜製造業,茨城県,水戸市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,そう菜製造業,茨城県,水戸市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
31.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",KP日本語学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
34.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
28.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
27.0,女,機械・金属関係,電子機器組立て,山梨県,甲府市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,男,食品製造関係,水産練り製品製造,岡山県,総社市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,男,食品製造関係,水産練り製品製造,岡山県,総社市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,男,食品製造関係,水産練り製品製造,岡山県,総社市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,男,食品製造関係,水産練り製品製造,岡山県,総社市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,男,食品製造関係,水産練り製品製造,岡山県,総社市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,水産練り製品製造,岡山県,総社市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,水産練り製品製造,岡山県,総社市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,水産練り製品製造,岡山県,総社市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,水産練り製品製造,岡山県,総社市,"TOP COMET CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,建設関係,タイル張り,埼玉県,上尾市,"MYANMAR UNITED SK CO.,LTD",CB日本語学校,西日本海外業務支援協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,建設関係,タイル張り,埼玉県,上尾市,"MYANMAR UNITED SK CO.,LTD",CB日本語学校,西日本海外業務支援協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,その他,介護,兵庫県,宝塚市,"MYANMAR UNITED SK CO.,LTD",国境省,れいめい事業協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,その他,介護,兵庫県,宝塚市,"MYANMAR UNITED SK CO.,LTD",国境省,れいめい事業協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,その他,介護,兵庫県,宝塚市,"MYANMAR UNITED SK CO.,LTD",CB日本語学校,れいめい事業協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,男,建設関係,鉄筋施工,福岡県,大刀洗町,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,九州産業振興協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,男,建設関係,鉄筋施工,福岡県,大刀洗町,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,九州産業振興協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,建設関係,鉄筋施工,福岡県,大刀洗町,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,九州産業振興協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,建設関係,鉄筋施工,福岡県,大刀洗町,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,九州産業振興協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,農業・林業関係,耕種農業,北海道,旭川市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,農業・林業関係,耕種農業,北海道,旭川市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,その他,ビルクリーニング,広島県,広島市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,デジタル共販事業協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,その他,ビルクリーニング,広島県,広島市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,デジタル共販事業協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,その他,ビルクリーニング,広島県,広島市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,デジタル共販事業協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,建設関係,冷凍空気調和機器施工,大阪府,摂津市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,フォーグッド協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,建設関係,冷凍空気調和機器施工,大阪府,摂津市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,フォーグッド協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
28.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
27.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",CB日本語学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,食品製造関係,そう菜製造業,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
